V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,CASENO
1,20,1,2,0,2,12,2,3,6,6,6,6,6,4,1,1,6,4,6,6,4,6,4,4,4,4,4,5,4,4,4,3,1,4,1,1,2,1,5,5,4,5,4,5,5,5,1,6,1,4,4,1,6,6,6,6,6,1,6,6,6,6,6,5,6,6,6,50,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,1,ch of christ,2,2,1,1,3,3,3,3,3,404
0,15,1,20,2,1,12,3,3,2,6,2,4,6,1,1,6,5,1,6,6,6,1,1,1,1,1,1,6,6,5,6,3,1,2,1,1,4,1,1,6,1,1,1,5,1,1,1,6,2,1,1,4,6,1,6,5,5,6,6,5,6,6,4,6,6,5,6,60,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,5,,2,2,1,1,3,3,3,3,3,405
0,15,1,12,2,2,0,3,1,2,2,1,6,5,1,4,3,4,5,5,4,4,4,2,2,5,3,2,2,2,2,2,2,1,3,3,2,3,2,5,5,4,2,4,4,2,4,2,3,4,4,4,5,5,5,6,6,6,5,6,5,6,6,6,5,5,5,6,31,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,2,7,4,1,ch of christ,1,1,1,1,3,3,3,3,3,406
0,18,1,16,2,1,16,2,3,5,2,6,6,6,2,4,4,5,6,6,6,3,4,4,4,1,4,5,6,2,5,2,3,1,2,2,2,2,2,5,4,5,5,5,4,3,5,5,2,2,5,5,4,5,6,6,6,6,1,6,5,6,6,6,1,6,6,2,52,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,2,,2,2,2,1,3,3,3,3,3,407
1,19,1,20,0,1,0,2,2,2,4,2,5,6,1,2,5,2,6,6,6,4,6,3,1,1,4,1,6,5,6,6,3,3,2,3,1,3,1,4,6,1,5,3,6,3,4,2,5,1,3,4,1,6,4,6,5,6,4,6,3,6,4,5,3,6,5,6,63,0,1,3,0,1,1,1,0,0,0,0,1,0,0,0,3,8,2,4,jehovah witness,1,1,1,3,2,1,2,2,2,408
1,16,0,12,0,2,24,1,1,4,3,2,4,5,2,4,3,4,5,5,4,3,4,5,4,4,5,5,3,3,3,4,2,3,2,2,1,1,2,5,3,4,5,5,2,4,4,5,3,3,4,4,4,4,5,5,5,6,4,6,4,6,5,3,4,5,4,5,20,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,1,friends/quaker,2,2,1,1,3,3,3,3,3,409
1,26,1,15,2,1,0,2,2,1,5,2,4,6,3,2,5,5,3,6,4,5,3,4,3,3,4,3,5,3,5,3,3,1,3,3,1,3,1,2,5,4,3,4,5,5,5,3,5,2,2,5,2,5,5,2,2,3,4,4,2,4,4,2,4,4,2,4,39,1,1,3,0,0,0,0,1,,0,0,0,0,0,0,1,8,5,1,,2,2,1,3,2,1,3,3,2,410
1,22,0,15,0,1,12,2,4,4,5,2,5,6,4,4,6,4,4,5,5,2,4,3,3,3,3,3,5,4,4,5,3,1,1,1,1,2,1,4,5,4,2,4,5,2,3,3,2,3,4,3,4,5,3,4,5,4,3,3,2,4,5,3,3,4,4,4,62,0,1,7,1,0,1,1,1,0,0,0,0,0,0,0,2,6,3,2,,2,1,1,3,2,2,3,3,3,411
0,16,1,7,1,2,0,1,4,5,3,4,5,6,1,4,3,4,5,6,4,2,4,4,4,3,4,3,6,2,5,5,3,3,3,4,2,2,2,5,5,3,4,5,4,2,4,2,5,2,5,4,4,5,5,4,5,3,2,5,5,2,5,5,2,5,2,5,30,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,2,5,5,1,baptist,2,1,1,5,3,3,3,3,3,412
1,30,0,13,2,1,0,1,5,2,2,2,5,6,4,5,2,6,6,6,6,5,4,5,2,2,4,2,6,5,5,6,3,1,1,1,1,3,1,2,6,5,2,2,6,2,3,2,6,5,2,2,5,6,2,3,5,4,2,5,3,4,5,3,5,2,3,5,41,1,1,2,0,,0,,0,,0,,0,,0,,4,5,1,1,,2,2,2,1,3,3,3,3,3,413
1,16,1,9,2,0,19,2,2,4,2,4,5,5,1,4,4,4,5,5,5,3,4,5,5,4,5,5,3,3,3,3,3,1,3,2,1,1,1,6,5,6,5,5,4,4,6,4,3,3,5,6,4,4,5,2,5,4,2,3,5,4,4,5,3,4,3,3,41,1,1,7,0,1,1,1,0,0,0,0,0,0,0,0,4,7,5,1,methodist,1,2,1,3,3,3,3,3,3,414
0,22,0,18,2,2,22,1,6,3,1,4,5,6,1,1,6,5,6,6,5,5,4,4,4,1,6,4,6,2,4,4,3,1,1,2,2,1,3,5,1,5,4,5,2,4,4,4,1,1,5,4,3,5,5,4,5,4,4,3,4,5,4,5,3,4,4,4,46,1,1,4,0,0,0,0,0,0,0,0,0,1,0,1,3,6,5,1,,2,2,2,1,1,2,2,3,3,415
1,15,1,19,1,2,0,1,5,4,5,5,5,5,2,3,5,4,4,5,5,4,3,5,4,5,4,4,4,2,2,3,2,1,3,3,1,1,1,5,5,5,5,5,4,3,5,2,2,1,5,5,3,5,5,5,5,6,3,5,2,6,5,5,3,4,5,5,26,1,1,8,0,1,0,1,0,0,0,0,0,0,0,0,2,7,6,1,presbyterian,1,1,1,2,3,3,2,3,2,416
1,15,0,18,1,2,23,1,1,4,4,2,4,6,5,2,5,4,4,6,5,5,5,2,2,2,2,2,6,5,5,6,2,1,3,3,1,3,1,3,4,4,3,2,6,2,4,1,5,2,4,4,2,6,5,,,,,,,,,,,,,,55,1,1,8,0,0,0,1,0,1,0,0,0,0,0,0,1,6,6,1,episcopal,1,1,2,3,3,3,3,3,3,417
1,17,1,12,1,0,0,2,6,1,1,2,2,1,1,5,3,2,2,3,3,3,3,3,3,4,3,3,5,4,4,4,3,1,3,4,1,3,1,4,3,4,3,3,4,2,4,2,6,3,4,6,4,6,3,4,4,5,3,5,3,4,5,4,4,5,4,5,60,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,,2,2,2,1,2,3,3,2,3,418
1,16,1,20,0,0,0,3,1,6,6,2,4,6,3,5,4,5,6,6,6,6,6,6,6,6,6,6,6,4,6,2,3,2,3,2,1,1,1,6,6,6,6,6,5,5,6,3,3,2,6,6,1,6,6,6,6,6,6,6,6,6,6,6,,6,6,6,18,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,2,7,2,2,,1,2,2,5,3,3,3,3,3,419
0,30,1,16,2,0,23,3,5,5,4,5,4,6,2,2,5,5,4,5,5,3,4,4,3,5,4,4,4,3,4,3,3,1,3,3,1,2,2,5,5,5,4,4,5,4,4,4,3,3,4,4,3,6,5,3,3,4,3,3,3,4,5,4,,4,2,2,60,1,1,7,0,1,0,0,0,0,0,0,0,0,0,1,2,5,4,1,,1,2,2,1,2,3,3,3,3,420
1,24,0,18,1,1,18,3,3,5,5,2,5,6,2,4,3,5,5,6,6,2,4,5,5,5,5,5,5,2,4,2,3,2,4,2,2,1,2,5,5,5,5,5,2,6,6,4,2,1,6,6,5,4,6,5,5,5,2,6,6,6,6,6,4,6,6,6,32,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,presbyterian,2,2,1,3,2,2,3,2,2,421
1,19,0,17,0,0,0,3,4,5,5,1,5,6,4,1,1,4,6,6,5,6,5,1,3,6,3,6,6,4,4,6,3,2,2,2,1,1,1,6,4,6,6,6,6,4,6,6,1,6,6,6,6,6,6,6,4,6,5,6,6,6,6,6,3,6,4,6,13,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2,1,baptist,1,2,1,3,1,1,1,1,2,422
0,29,1,11,1,2,24,1,2,4,1,3,5,4,1,4,4,4,4,5,5,4,4,5,5,4,5,5,5,4,4,2,2,1,3,2,2,1,2,5,6,6,6,6,4,5,6,6,1,3,6,6,4,6,6,4,6,6,6,6,6,6,6,6,6,6,5,5,30,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,2,,2,2,2,2,3,3,2,2,3,423
1,28,1,16,1,1,20,3,2,4,1,1,6,6,3,4,6,5,5,6,6,4,4,3,2,2,2,3,6,3,5,3,2,1,3,3,1,3,1,4,2,4,4,3,5,3,3,1,6,3,4,3,5,6,4,1,1,5,2,2,3,4,1,2,2,2,4,1,52,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,,2,2,1,1,2,3,3,2,3,424
1,31,1,2,1,2,21,3,2,2,2,1,5,5,5,5,4,5,5,6,5,5,2,5,5,5,5,5,5,2,5,5,3,1,3,3,1,3,2,5,2,5,4,4,2,2,3,4,5,2,2,3,5,5,5,2,2,5,2,5,5,3,5,1,5,5,4,5,72,1,2,3,1,0,0,1,0,0,0,1,0,0,0,0,2,7,3,5,,2,2,2,2,1,1,2,2,2,425
1,15,1,12,0,1,9,3,6,5,4,5,6,5,2,5,2,5,5,5,5,3,5,5,5,5,5,5,4,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,4,5,5,4,5,2,5,5,2,5,5,5,5,5,5,5,3,5,5,5,5,5,4,5,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,2,roman,1,2,1,1,2,3,1,1,3,426
0,15,1,19,2,0,23,1,4,5,2,5,6,6,1,5,5,5,5,5,5,2,4,5,5,5,5,5,5,2,4,5,2,1,3,3,2,2,1,5,5,5,3,4,5,4,5,1,4,2,6,5,5,5,5,4,5,5,2,2,5,5,6,5,5,5,4,4,47,1,1,4,0,0,0,1,0,1,0,0,0,0,0,0,,6,4,2,,1,1,1,3,2,2,3,2,2,427
1,15,0,18,2,0,13,3,1,6,3,6,6,6,2,5,5,4,6,6,6,4,6,6,6,5,5,5,5,3,5,2,3,1,2,2,1,1,1,2,5,5,6,6,2,2,5,5,2,2,6,6,2,5,6,6,6,6,2,6,6,6,6,6,6,6,5,6,43,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,4,non-denominational,1,1,1,1,2,3,3,3,3,428
1,31,0,17,2,1,23,2,4,4,1,2,5,6,1,6,2,5,5,1,6,1,6,5,4,2,6,6,6,6,2,2,2,2,1,3,3,1,1,2,6,6,6,6,1,2,6,6,2,2,6,6,1,6,6,4,2,2,2,2,5,5,1,6,1,1,2,1,47,1,1,4,0,1,0,1,0,1,0,0,0,0,0,0,4,4,2,5,,2,1,1,4,3,3,3,2,3,429
1,23,1,11,2,2,11,2,1,4,4,1,5,6,3,1,5,5,4,5,5,4,3,4,4,2,5,4,4,4,4,4,2,1,3,1,1,3,1,4,5,5,4,4,6,3,4,2,6,4,3,3,6,6,4,4,4,4,5,5,2,4,4,4,4,4,4,4,25,0,1,2,0,,1,,0,,0,,0,,0,,2,5,1,1,,2,2,1,4,1,1,1,2,2,430
1,34,1,11,0,0,22,1,5,4,2,3,4,1,1,4,1,3,5,2,5,2,4,4,4,5,5,5,5,2,2,5,2,1,3,3,2,3,3,2,2,4,2,5,1,2,5,5,1,4,5,5,5,5,5,2,2,2,2,2,2,2,,2,2,,1,2,25,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,,1,2,1,1,3,2,3,3,3,431
1,26,1,10,2,2,21,1,6,4,6,2,6,6,2,2,6,6,4,6,6,2,1,1,1,1,1,1,6,6,6,6,3,1,4,1,1,4,1,2,6,5,1,1,4,5,5,1,6,1,3,4,1,6,5,1,1,2,1,1,4,4,6,1,6,6,1,3,33,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,2,roman,2,2,1,1,3,3,3,3,3,432
0,19,1,5,1,0,23,3,6,3,2,1,4,6,2,1,6,6,4,6,5,2,1,1,1,1,1,1,6,5,5,4,3,1,2,1,1,4,1,2,5,2,2,2,5,2,2,1,3,1,2,2,5,6,4,5,3,5,2,2,2,3,6,3,6,6,3,2,57,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,2,roman,1,2,1,1,3,3,3,3,3,433
1,28,1,12,0,2,11,3,4,4,5,2,4,6,5,2,4,6,2,6,3,4,3,2,2,3,2,1,6,5,2,5,3,1,2,1,1,2,1,5,6,2,4,4,6,1,4,1,6,2,2,4,4,6,5,3,5,5,3,5,2,5,5,2,5,5,4,5,60,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,roman,1,2,1,1,3,3,3,3,3,434
1,17,0,6,1,0,0,3,3,3,2,5,5,5,1,5,4,4,4,5,5,5,4,5,4,5,4,4,4,3,4,3,2,1,3,3,2,1,1,4,5,5,5,5,4,4,5,3,4,3,4,5,3,5,6,5,6,4,3,3,5,5,4,5,3,4,3,3,55,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3,2,roman,1,2,1,1,2,2,3,2,3,435
0,27,1,19,0,2,0,3,2,5,2,4,5,6,2,3,4,5,4,5,4,2,2,5,4,4,5,4,5,3,5,3,2,1,1,1,1,2,1,4,5,4,5,4,4,3,5,4,3,3,4,5,2,5,6,5,5,6,2,5,3,6,6,5,5,5,5,5,12,0,1,5,0,1,0,1,0,0,0,0,0,0,0,0,2,7,4,2,,2,2,2,1,3,3,3,3,3,436
0,17,1,13,2,2,9,3,2,6,5,2,5,5,1,2,5,5,4,5,6,4,5,5,5,5,5,5,4,1,2,2,2,2,1,2,2,1,1,1,5,4,6,6,1,1,5,6,1,2,5,5,5,5,5,6,6,6,2,6,5,6,2,6,1,6,6,6,53,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,5,5,4,,1,2,1,5,1,2,2,3,2,437
0,26,1,20,2,1,20,3,4,5,6,5,5,6,2,5,2,5,5,6,5,5,4,5,5,5,5,5,3,2,3,2,2,1,1,4,2,2,2,5,4,5,5,5,5,2,5,3,5,4,5,5,3,5,6,5,3,4,4,4,2,5,5,4,4,5,4,4,31,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,1,PRESBYTERIAN,1,2,1,1,3,3,3,3,3,438
1,16,0,12,2,0,20,3,3,5,4,5,6,6,5,,6,5,5,6,6,6,4,5,4,2,3,4,6,,,5,3,1,4,3,1,2,1,4,6,6,5,5,,1,4,1,1,2,2,4,3,6,6,5,5,5,6,3,5,5,3,4,5,5,4,4,34,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,3,5,,3,,1,1,2,3,2,3,3,3,3,439
1,30,1,18,2,0,7,1,4,1,5,1,5,6,3,4,4,6,1,6,4,6,6,4,4,2,4,3,5,5,2,3,3,1,3,4,1,2,1,4,3,6,6,5,5,2,4,4,4,3,4,4,4,5,4,5,5,6,6,6,6,6,6,6,6,6,4,6,38,0,1,3,1,,1,,1,,0,,0,,0,,3,5,5,1,baptist,1,1,1,4,3,3,3,3,2,440
1,32,0,9,1,0,0,3,5,5,2,6,6,6,1,4,2,4,5,5,5,4,5,5,5,3,5,5,4,1,2,2,2,1,1,3,2,2,1,4,4,5,5,4,2,3,5,3,1,2,4,5,4,4,6,4,2,4,2,1,2,4,4,3,4,3,4,4,46,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,4,2,4,5,,1,2,1,2,3,3,3,3,3,441
1,33,1,10,2,2,13,3,3,5,2,5,5,6,2,4,5,4,6,6,5,2,4,5,5,3,5,5,6,4,5,3,3,2,1,2,2,1,1,5,5,5,5,5,5,5,5,4,3,2,5,5,2,5,5,4,4,4,4,4,4,5,4,4,4,4,4,4,53,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,2,,2,2,1,2,2,3,3,3,3,442
1,34,1,9,2,0,0,3,4,3,5,3,4,6,1,2,6,5,4,6,4,2,4,5,5,5,5,5,4,2,4,3,2,1,3,3,2,3,1,2,6,4,5,3,4,2,4,2,4,3,4,4,6,5,5,3,2,5,2,3,3,4,4,2,5,3,3,2,47,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,2,7,5,1,presbyterian,1,2,2,2,3,2,3,3,3,443
1,18,1,19,1,0,0,2,6,4,5,2,5,6,1,5,3,3,4,6,5,5,4,5,5,2,5,4,6,6,6,2,3,1,3,2,1,1,1,5,5,5,6,5,2,4,6,2,5,2,5,6,5,5,6,3,3,3,1,1,5,4,6,4,3,6,4,4,38,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3,5,4,2,,2,2,1,1,2,2,2,3,3,444
0,22,1,10,1,1,0,2,6,,,1,6,6,1,5,,,5,6,5,3,4,5,4,3,5,5,5,2,4,3,3,1,4,2,1,1,1,5,6,5,5,5,5,5,5,5,5,3,5,5,4,5,5,2,,1,1,1,3,3,4,4,,,1,,24,0,1,3,0,0,1,1,1,1,0,0,0,0,0,0,2,5,5,5,,2,2,2,1,3,3,3,3,3,445
1,20,1,18,0,2,23,3,5,3,1,2,2,6,1,1,6,5,5,4,5,4,1,2,2,1,2,2,6,4,6,5,3,1,4,3,1,3,1,6,2,6,6,2,5,4,2,5,5,2,2,2,5,6,3,2,3,2,3,3,4,3,4,3,3,3,3,4,62,1,2,7,0,0,0,1,0,0,0,0,0,0,0,0,3,5,5,2,,2,2,1,1,2,3,2,3,3,446
1,29,0,11,1,1,12,2,4,5,4,6,5,6,2,3,5,6,4,6,6,3,5,5,4,4,5,5,5,2,4,3,2,1,1,3,2,2,1,4,5,6,5,5,3,5,5,4,5,2,5,5,4,5,6,4,4,5,4,6,5,5,5,5,5,6,4,5,51,1,1,5,0,0,0,1,1,1,0,0,0,1,0,0,3,6,3,4,evangelical,2,1,1,1,2,2,3,3,3,447
0,23,1,11,2,1,24,3,1,2,2,1,5,6,1,5,4,4,4,4,5,6,2,5,5,4,5,5,5,4,5,4,2,1,2,2,2,1,1,4,6,4,4,5,2,3,4,1,5,1,5,5,2,5,5,3,5,4,4,5,5,5,5,5,5,5,2,5,26,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,2,,2,2,1,3,3,2,3,3,3,448
0,25,1,12,2,2,20,1,5,5,4,2,6,6,2,5,4,5,5,5,5,4,4,5,5,5,5,5,3,2,2,2,3,3,2,2,2,2,2,5,5,5,5,5,4,5,5,2,4,2,5,5,2,4,5,6,6,6,5,6,6,6,6,6,3,6,5,6,32,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,ch of god,2,2,1,1,3,3,3,3,3,449
1,24,1,16,0,0,21,1,1,5,3,4,4,6,1,5,4,5,5,5,6,4,5,5,5,6,6,5,5,1,3,1,3,1,1,2,2,1,2,5,4,2,5,5,2,4,5,4,2,2,5,5,3,4,5,5,5,6,4,4,5,5,6,5,5,5,5,4,42,1,1,8,0,0,0,0,0,0,0,0,0,,0,,2,6,6,1,episcopal,1,2,2,3,3,2,3,3,3,450
0,26,1,6,1,1,20,1,6,4,3,5,5,6,1,4,3,5,6,6,5,2,5,5,5,3,5,5,5,2,2,5,3,2,1,2,1,1,2,4,5,5,5,6,1,2,6,5,2,2,5,5,4,5,6,5,5,5,2,5,6,6,6,5,4,6,5,4,48,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,2,5,6,1,presbyterian,1,2,1,1,3,3,2,3,3,451
1,33,1,20,1,2,12,1,4,5,4,5,5,6,1,4,4,4,4,6,5,2,5,5,5,3,5,5,5,2,4,3,2,2,1,2,3,1,2,4,5,5,4,5,2,3,5,4,2,3,5,5,5,4,6,3,3,4,4,3,5,5,5,5,3,4,3,3,61,1,1,7,0,0,1,0,0,1,0,0,0,0,0,0,4,2,5,2,roman,2,2,1,2,2,2,2,3,3,452
1,31,0,16,0,2,0,3,5,6,5,5,6,6,2,6,6,6,6,6,6,1,5,6,6,1,6,6,6,2,6,2,3,1,3,2,1,1,1,6,6,6,5,6,2,6,6,5,6,2,5,6,5,6,6,2,2,2,2,4,5,4,5,6,5,5,2,5,66,1,1,4,0,0,1,1,0,1,0,0,0,0,0,1,4,5,4,5,,1,1,1,2,2,3,3,3,3,453
1,17,0,14,0,0,0,1,4,5,2,5,5,6,1,4,6,4,5,6,5,2,3,4,4,2,5,5,5,2,6,2,2,1,1,2,1,1,1,4,6,5,6,5,5,4,5,5,3,3,5,5,2,6,6,4,5,4,5,6,5,4,6,5,4,6,3,6,73,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,,1,2,1,3,2,3,3,3,3,454
1,26,1,11,1,2,21,3,2,6,1,6,6,6,1,6,3,6,6,5,6,1,6,6,4,6,6,6,5,2,4,1,1,2,1,2,3,1,2,6,5,6,5,6,1,5,6,6,1,6,6,6,5,4,6,5,5,5,4,4,5,5,3,6,3,6,4,4,26,1,1,7,0,0,1,0,1,0,0,0,0,0,0,0,3,4,3,5,episcopal/catholic,1,2,1,3,2,1,1,2,2,455
1,22,1,20,2,2,0,3,4,4,1,5,5,5,1,4,4,5,5,5,5,,5,5,4,3,4,4,5,4,4,1,,3,4,3,2,2,1,4,5,4,3,4,4,4,5,4,2,2,5,5,3,5,5,5,4,6,5,4,5,5,6,5,5,6,6,4,74,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,5,2,1,roman,2,2,2,1,3,3,3,3,3,456
0,18,1,18,2,0,13,3,2,6,5,5,5,6,5,5,5,6,6,6,6,1,4,2,2,2,2,3,5,5,5,5,3,2,4,2,1,1,1,5,5,4,5,5,2,4,5,4,3,2,5,5,3,6,6,5,5,5,3,4,4,6,6,5,3,6,5,3,37,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,2,,1,2,1,1,3,3,3,3,3,457
1,31,0,6,2,0,0,3,6,4,3,5,5,6,3,4,5,5,5,6,5,4,4,4,4,4,4,5,5,2,5,2,2,1,3,3,1,2,1,5,5,6,5,5,5,5,5,3,5,2,5,5,5,5,5,4,4,4,5,5,5,5,5,3,5,5,3,4,59,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,2,5,6,2,roman,2,2,1,1,3,3,3,3,3,458
1,16,1,13,0,1,18,2,5,2,2,5,4,6,2,2,6,6,6,6,5,2,6,2,2,2,5,2,2,2,2,5,2,1,3,3,2,2,2,5,5,2,4,5,2,4,5,4,2,2,5,5,5,5,5,5,5,5,2,5,5,5,5,2,2,5,5,5,47,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,2,5,4,1,christian ch,1,1,1,1,3,3,3,3,3,459
1,24,0,14,1,0,0,1,6,4,5,5,5,4,2,4,2,3,5,5,5,3,5,5,5,4,5,5,5,2,4,2,2,3,3,2,2,2,2,4,4,5,5,4,3,4,5,4,2,4,5,4,5,5,5,4,4,3,2,1,4,4,2,4,2,3,2,2,23,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,presbyterian,2,2,1,1,3,2,3,3,3,460
1,15,0,13,2,2,12,2,3,3,4,5,5,6,2,5,4,5,5,6,5,5,4,4,4,4,5,4,5,4,5,4,3,1,3,3,1,2,1,4,5,5,4,3,5,3,4,2,5,2,4,3,3,5,4,4,4,4,4,5,5,4,5,4,4,5,4,4,37,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,1,lutheran,2,2,1,1,3,3,2,3,3,461
1,25,1,11,0,2,0,1,3,5,6,1,5,6,2,5,6,6,5,6,5,4,5,5,5,5,5,5,2,2,2,2,3,1,1,1,2,2,2,5,5,2,5,5,2,4,5,2,3,2,5,5,4,5,5,5,5,5,2,4,5,5,5,5,4,5,3,5,12,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,1,lutheran,1,2,2,1,2,2,3,3,3,462
1,21,0,18,2,2,17,2,4,4,6,1,6,6,1,4,6,6,6,6,5,1,4,6,6,1,5,5,6,1,5,6,3,2,3,2,1,1,1,6,6,6,6,6,1,6,6,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,36,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,2,roman,2,2,1,1,2,3,3,3,3,463
1,25,1,18,1,2,0,3,5,4,5,3,6,6,2,3,3,5,4,6,4,5,3,4,4,2,4,4,6,3,4,4,3,1,3,1,2,3,2,3,4,4,4,4,3,3,4,2,6,2,4,4,3,5,4,4,5,6,3,3,3,5,6,5,5,6,5,4,59,0,1,5,0,0,0,0,0,0,0,0,1,1,0,0,2,6,5,2,,1,2,1,1,3,3,3,3,3,464
0,28,1,11,2,2,24,3,6,5,2,2,6,6,3,4,4,5,5,5,6,2,3,5,5,4,4,4,5,3,5,4,2,3,3,3,2,2,2,2,6,4,2,5,6,2,3,3,4,1,4,4,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,ch of god,2,2,1,1,3,3,2,3,3,465
1,18,0,12,1,2,0,3,2,6,6,6,5,6,2,3,,5,,6,4,3,6,6,5,5,6,6,6,3,4,4,3,3,,1,1,2,1,6,6,6,5,4,5,5,5,2,5,1,5,5,1,5,6,4,2,4,4,5,6,4,5,3,6,5,4,5,55,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,1,methodist,2,2,2,5,3,3,3,3,3,466
1,22,1,17,1,2,13,3,3,5,6,4,3,6,2,2,5,4,2,6,4,4,1,3,5,2,4,3,6,2,2,2,3,1,3,3,1,2,2,5,5,,5,4,3,3,4,3,4,1,3,4,5,5,6,2,5,4,2,5,4,4,6,3,5,5,3,4,40,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,2,7,4,1,unt ch of chr congre,2,2,1,1,3,3,3,3,3,467
1,33,0,17,2,1,18,3,6,4,6,5,6,6,6,1,6,5,6,6,5,6,6,5,4,1,6,6,6,6,6,2,3,1,3,3,1,1,1,6,6,6,6,6,2,2,6,1,2,1,6,6,5,6,6,6,5,6,5,6,6,6,6,6,6,6,6,6,48,0,1,4,1,0,1,1,1,1,1,0,0,1,0,0,2,5,5,1,southern baptist,1,2,1,5,3,3,3,3,3,468
1,21,1,20,2,2,0,3,4,5,4,2,5,6,1,2,4,2,5,5,6,2,4,5,5,5,5,5,5,2,4,2,3,3,1,2,2,2,2,5,,,5,4,,,,,,2,4,5,2,5,5,5,5,5,5,6,6,6,6,5,6,6,5,6,22,1,1,2,0,0,0,,0,,0,,0,,0,,4,5,2,1,lutheran,2,2,2,1,2,3,3,3,3,469
1,19,1,8,0,2,23,3,5,2,2,2,5,6,1,4,5,3,2,6,5,2,2,5,4,2,4,4,5,4,5,2,3,1,2,3,2,3,1,4,5,4,5,4,4,4,4,3,5,2,4,3,2,5,5,5,5,5,2,5,5,5,5,5,5,5,4,5,56,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,7,4,1,,2,1,1,2,3,3,3,3,3,470
1,24,1,2,1,1,16,1,1,2,4,1,5,6,1,4,1,4,6,4,4,3,4,6,4,2,5,5,6,4,4,5,3,1,3,3,1,1,1,5,5,5,4,4,6,4,5,5,2,2,5,5,2,5,5,1,1,1,1,1,1,1,1,1,1,2,2,2,49,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,METHODIST,1,2,1,1,2,3,3,3,3,471
0,18,0,19,0,2,9,3,1,4,1,3,5,5,1,2,5,5,5,5,4,1,4,6,5,4,6,4,6,5,5,2,2,2,1,1,1,2,1,4,5,4,5,5,4,4,5,5,2,2,5,5,2,6,5,3,5,4,4,5,5,5,5,5,5,5,3,5,65,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,7,5,1,methodist,1,1,1,1,3,3,3,3,3,472
